DSA Sheet

Arrays
Easy,https://www.geeksforgeeks.org/depth-first-search-or-dfs-for-a-graph/ ,unsolved
Easy,https://leetcode.com/problems/number-of-islands/ ,unsolved
Easy,https://leetcode.com/problems/flood-fill/ ,unsolved
Easy,https://practice.geeksforgeeks.org/problems/rat-in-a-maze-problem/1 ,unsolved
Easy,https://practice.geeksforgeeks.org/problems/detect-cycle-in-an-undirected-graph/1 ,unsolved
Easy,https://www.geeksforgeeks.org/detect-cycle-in-a-graph/ ,unsolved
Medium,https://practice.geeksforgeeks.org/problems/steps-by-knight5927/1 ,unsolved
Medium,https://leetcode.com/problems/decode-string/ ,unsolved
Medium,https://leetcode.com/problems/shortest-bridge/ ,unsolved
Medium,https://leetcode.com/problems/number-of-operations-to-make-network-connected/ ,unsolved
Medium,https://leetcode.com/problems/find-eventual-safe-states/ ,unsolved
Medium,https://practice.geeksforgeeks.org/problems/strongly-connected-components-kosarajus-algo/1 ,unsolved
Medium,https://leetcode.com/problems/time-needed-to-inform-all-employees/ ,unsolved
Medium,"https://www.geeksforgeeks.org/graph-coloring-applications/#:~:text=Graph%20coloring%20problem%20is%20to,are%20colored%20using%20same%20color." ,unsolved
Medium,https://leetcode.com/problems/most-stones-removed-with-same-row-or-column/ ,unsolved
Medium,https://leetcode.com/problems/as-far-from-land-as-possible/ ,unsolved
Medium,https://leetcode.com/problems/find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance/ ,unsolved
Medium,https://www.geeksforgeeks.org/find-whether-it-is-possible-to-finish-all-tasks-or-not-from-given-dependencies/ ,unsolved
Medium,https://www.geeksforgeeks.org/prims-minimum-spanning-tree-mst-greedy-algo-5/ ,unsolved
Medium,https://practice.geeksforgeeks.org/problems/implementing-floyd-warshall2042/1 ,unsolved
Medium,https://leetcode.com/problems/evaluate-division/ ,unsolved
Medium,https://leetcode.com/problems/snakes-and-ladders/ ,unsolved
Medium,https://practice.geeksforgeeks.org/problems/topological-sort/1 ,unsolved
Medium,https://leetcode.com/problems/cheapest-flights-within-k-stops/description/ ,unsolved
Medium,https://www.geeksforgeeks.org/detect-negative-cycle-graph-bellman-ford/ ,unsolved
Medium,https://www.geeksforgeeks.org/bipartite-graph/ ,unsolved
Hard,https://leetcode.com/problems/longest-increasing-path-in-a-matrix/ ,unsolved
Hard,https://leetcode.com/problems/making-a-large-island/ ,unsolved
Hard,https://leetcode.com/problems/remove-boxes/ ,unsolved
Hard,https://leetcode.com/problems/critical-connections-in-a-network/ ,unsolved
Hard,https://practice.geeksforgeeks.org/problems/alien-dictionary/1 ,unsolved
Hard,https://www.geeksforgeeks.org/water-jug-problem-using-bfs/ ,unsolved
Hard,https://www.geeksforgeeks.org/travelling-salesman-problem-set-1/ ,unsolved
Hard,https://www.geeksforgeeks.org/total-number-spanning-trees-graph/ ,unsolved
Hard,https://leetcode.com/problems/word-ladder/ ,unsolved
Hard,https://www.geeksforgeeks.org/minimize-cash-flow-among-given-set-friends-borrowed-money/ ,unsolved

Tries ,unsolved
Medium,https://leetcode.com/problems/design-add-and-search-words-data-structure/ ,unsolved
Medium,https://www.geeksforgeeks.org/word-break-problem-trie-solution/ ,unsolved
Medium,https://www.geeksforgeeks.org/trie-insert-and-search/ ,unsolved
Medium,https://practice.geeksforgeeks.org/problems/k-anagrams-1/0 ,unsolved
Hard,https://leetcode.com/problems/palindrome-pairs/ ,unsolved
Hard,https://practice.geeksforgeeks.org/problems/phone-directory/0 ,unsolved

Heaps / PQs ,unsolved
Easy/Medium,https://leetcode.com/problems/top-k-frequent-elements/ ,unsolved
Easy/Medium,https://leetcode.com/problems/kth-largest-element-in-an-array/ ,unsolved
Easy/Medium,https://leetcode.com/problems/ugly-number-ii/ ,unsolved
Easy/Medium,https://leetcode.com/problems/furthest-building-you-can-reach/ ,unsolved
